count,hate_speech,offensive_language,neither,class,tweet
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE MENTIONHERE No body knows foreign policy any better than Trump. Vote ""T"""
0,0,0,0,-1,"""MENTIONHERE: CNBC's John Harwood Today ""We don't have Superman presidents"" ""No"" DonaldTrump replied ..""But we WILL if you have Trump!"" #Trump2016"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE MENTIONHERE The truth about Romney...he didn't want the presidency bad enough!"" He choked!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Like always you are telling the truth.I liked Romney and voted for him but he didn't fight hard enough."" True!"
0,0,0,0,-1,"""MENTIONHERE: How can Illinois keep MENTIONHERE off the ballot? Illinois citizens should protest. Just another phony Politico story. Easy!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE it's sad, but GOP does not want you as their candidate. But we the people do. Latinos for Trump."""
0,0,0,0,-1,.MENTIONHERE is trying to hit back at me because I'm saying that he let the Repub Party down w/ his loss to Obama. Should've won??e choked!
0,0,0,0,-1,Thanks.URLHERE
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE was right. MENTIONHERE wont last. Even Paul knew it. Thats why he's still running for his Senate seat #Trump2016"""
0,0,0,0,-1,"""MENTIONHERE: Latest MENTIONHERE finds MENTIONHERE at 37 percent approval, MENTIONHERE leading GOP in #Wisconsin."
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Rand Paul put the nail in his coffin when he bashed Ted Cruz. Bye, bye Rand!"""
0,0,0,0,-1,"""MENTIONHERE: It's hard to get through corrupt media filter but Trump is doing it. Check out 9/30/15 MENTIONHERE int'view URLHERE"""
0,0,0,0,-1,"Just got back from New Hampshire. Great crowd, great people! Will be back soon!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE is pulling away from the pack. I live in Iowa. It's real."" Thank you!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE congratulations Don that was a great interview MENTIONHERE"""
0,0,0,0,-1,"""MENTIONHERE: .MENTIONHERE Great interview on MENTIONHERE MENTIONHERE MENTIONHERE #MakeAmericaGreatAgain #Trump2016 #TRUMP"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE great interview with MENTIONHERE. Thank you."
0,0,0,0,-1,"""MENTIONHERE: How can anyone vote for Hillary when she careless with emails that jeopardize our security. She is not to be trusted."""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Univision execs are hypocrites.They dish out the most discrimination. You should highlight that point."""
0,0,0,0,-1,"""MENTIONHERE: I just watched D Trumps interview on MENTIONHERE i get more impressed everytime i hear him speak! MENTIONHERE #Trump2016-Thanks"
0,0,0,0,-1,"""Trump?? Tax Plan: A Proposal Reagan Would Approve?"" by Jeff BellURLHERE"
0,0,0,0,-1,I will be interviewed by MENTIONHERE tonight on MENTIONHERE at 10PM.
0,0,0,0,-1,"Interesting, polls on who won the GOP debate.pic.twitter.com/iB6NGQsg5v"
0,0,0,0,-1,"With MENTIONHERE, a great guy, at our 20,000 people event in Oklahoma last week. URLHERE"
0,0,0,0,-1,"Wow, so nice! Thank you Wayne Allyn Root.URLHERE"
0,0,0,0,-1,Great news! Just out--the highly respected USA Today/Suffolk University Poll. Enjoy!URLHERE
0,0,0,0,-1,Anyone reading this profile of Marco Rubio would never vote for him. Never made ten cents & is totally controlled!URLHERE
0,0,0,0,-1,Highly respected economist MENTIONHERE is a big fan of my tax plan??hank you Larry. URLHERE
0,0,0,0,-1,Rubio is totally owned by the lobbyists and special interests. A lightweight senator with the worst voting record in Senate. Lazy!
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE who ever thinks Donald trump is a bad person u just don't want a good country"" Thank you."
0,0,0,0,-1,"Just read that ""Trump"" has the largest (and I add most enthusiastic) crowds. Tonight I will be in New Hampshire - the place will be packed!"
0,0,0,0,-1,"I watched lightweight Senator Marco Rubio, who is all talk and no action, defend his WEAK position on illegal immigration. Pathetic!"
0,0,0,0,-1,Great!URLHERE
0,0,0,0,-1,"Carl Icahn said this about me: ""I think at this moment in time, he?? the only candidate that speaks out about the country?? problems."""
0,0,0,0,-1,"Definitely watch MENTIONHERE ?? ??anger Ahead?? Very insightful, particularly on how corp inversions hurt America:URLHERE"
0,0,0,0,-1,I hope when Rand Paul gets out of the race??e is at 1%--his supporters come over to me. I will do a much better job for them.
0,0,0,0,-1,Prediction: Rand Paul has been driven out of the race by my statements about him-- he will announce soon. 1%!
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MAN WITH A PLAN-THE BEST TAX PLAN! GO TRUMP 2016!"""
0,0,0,0,-1,Do you believe this - Iran wants to trade our 3 prisoners (not 4) for 19 prisoners held by the U.S. Should have been let go with last deal!
0,0,0,0,-1,"Wow, the ratings for MENTIONHERE last night were their biggest in a year--- very nice!"
0,0,0,0,-1,"""The GOP Debate Scorecard: Donald Trump and Energy"" by Wayne Allyn Root.URLHERE"
0,0,0,0,-1,Zogby Poll: Trump Widens Lead After GOP DebateURLHERE
0,0,0,0,-1,Conservative? Jeb Bush doubled Florida State debt!URLHERE
0,0,0,0,-1,Will be doing MENTIONHERE with MENTIONHERE tonight at 7 pm re: tax reductions and various other topics.
0,0,0,0,-1,Thanks. URLHERE
0,0,0,0,-1,"""MENTIONHERE First time in my life I wish I was an American citizen so I could vote for MENTIONHERE !!"""
0,0,0,0,-1,I know you will enjoy reading my tax plan- URLHERE #MakeAmericaGreatAgain
0,0,0,0,-1,LIVE on #Periscope: Tax Plan Press Conference #Trump2016 URLHERE
0,0,0,0,-1,Looking forward to press conference on taxes at 11AM at MENTIONHERE.
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE notice how your twits about MENTIONHERE are the most RT! We the American ppl love and want #Trump2016 !"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE watched 60 mins first time ever. Love Trump hate Scotty"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE MENTIONHERE Thats exactly what I thought. We haven't had great leader since Reagan&now Trump"""
0,0,0,0,-1,"""MENTIONHERE: All Scott Pelley did by being disrespectful was make it easier to make up my mind who to vote for and that will be Trump."""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE MENTIONHERE Haven't seen that much hatred in an interviewer since the 1st debate. #trump2016"""
0,0,0,0,-1,"""MENTIONHERE: When asked why he has his own magazine covers on his walls - MENTIONHERE replies: ""It's cheaper than wall paper..."" Ha!"
0,0,0,0,-1,"""MENTIONHERE: Trump went way up in my 'poll' when he said he'd take money from what US is giving 2 other countries 2 save social security"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE MENTIONHERE EXCELLENT WATCHING PUTIN'S BRILLIANCE AND TRUMP'S. MENTIONHERE I LOVED THE INTERVIEWS."""
0,0,0,0,-1,"""MENTIONHERE: . MENTIONHERE announces his tax plan tomorrow morning pic.twitter.com/bQ0Xjs63XH"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE While the former KGB Putin gets softballs, Trump gets the Matt Harvey fastball and hits it out of the park."""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Trump did a great job on 60 Minutes! He will be a strong leader for our country!Looking forward to voting Trump"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Great interview,Trump ruled. Great response 2 Trade War claim. All anyone has 2 do is look at foreign tariffs"
0,0,0,0,-1,"""MENTIONHERE MENTIONHERE Imagine that, an American president standing up for the American people! Go Trump Go! #Trump2016"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE Been watching!!! Brilliant Mr. Trump, he is so Awesome!! And real."""
0,0,0,0,-1,Hope we all enjoy MENTIONHERE tomorrow night. I do believe they will treat me fairly!
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Time for real change, TRUMP 16"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE Trump will win, I know it."""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE we are tired of lies. Trump 2016"""
0,0,0,0,-1,"""MENTIONHERE: Ex-wife Ivana Trump says MENTIONHERE can win, likely WILL win, and will be a great President. URLHERE"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Mr Trump Please Do not give in.You are Changing History. We Need you as our Next Leader, Its Your Time"""
0,0,0,0,-1,"Marco Rubio is a member of the Gang Of Eight or, very weak on stopping illegal immigration. Only changed when poll numbers crashed."
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE Fiorina is not surging..she is begging for money..and she owns this. pic.twitter.com/kOkyNtWkeE"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE Look forward to it, Donald. You are doing Great! Please keep up the fight, many of us are behind you 100%!!"
0,0,0,0,-1,"Lightweight Senator Marco Rubio is VERY weak on immigration, knows nothing about finance and would be incapable of making great trade deals!"
0,0,0,0,-1,"""MENTIONHERE: I will be on MENTIONHERE MENTIONHERE this Sunday. A great honor-- hope you enjoy it."""
0,0,0,0,-1,"""MENTIONHERE: Think about it. When's the last time a Prez actually did what he said? TRUMP does what he says. Will Be Greatest Prez Ever"""
0,0,0,0,-1,An updated POLL tracker (with all polls thru the weekend) reveals I maintained a double digit lead at?_ URLHERE
0,0,0,0,-1,Just left Oklahoma--- the most amazing crowd and people! What a night!
0,0,0,0,-1,Thank you MENTIONHERE
0,0,0,0,-1,I will be on MENTIONHERE MENTIONHERE this Sunday. A great honor-- hope you enjoy it.
0,0,0,0,-1,".MENTIONHERE ""The Donald Trump Ratings Bump: Who's Benefiting Most?""URLHERE"
0,0,0,0,-1,.MENTIONHERE- Trump on Boehner resignation: 'It's a good thing'URLHERE
0,0,0,0,-1,.....Has worst attendance record in Senate- rarely there to vote on a bill! MENTIONHERE
0,0,0,0,-1,.MENTIONHERE is weak on illegal immigration and will allow anyone into the country.....
0,0,0,0,-1,"Dishonest MENTIONHERE just called to say that none of the polls including Fox, NBC, CNN, Zogby, & Morning Consult matter. Serious haters."
0,0,0,0,-1,At the Old Post Office-pic.twitter.com/8Rs1fbcAIz
0,0,0,0,-1,I am now inspecting the Old Post Office on Pennsylvania Avenue - will be a great hotel. Soon off to the Oklahoma State Fair!
0,0,0,0,-1,.....Ahead of schedule and under budget! Will be in Oklahoma tonight!
0,0,0,0,-1,Great reception in D.C. At the Values Voter Summit. Now checking on my job at the Old Post Office...
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Waiting for the biased media to write about the 30,000 Carly fired as a failed CEO. America is for Trump!"""
0,0,0,0,-1,".MENTIONHERE, the MENTIONHERE poll said very plainly I came in second in the debate. All others, Time, Drudge, Slate etc. said I came in 1st."
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE They attack Trump for not giving policy URLHERE is the most important detail, he WINS."""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE WHAT THE LOBBYISTS, THE MEDIA AND CAREER POLITICIANS WILL DO NEXT TO TRY TO STOP TRUMP? SILENT MAJORITY IS BACK"""
0,0,0,0,-1,"Just watched MENTIONHERE on television. Just another all talk, no action, politician. Truly doesn't have a clue! Worst voting record in Sen."
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE WHEN THE OTHER CANDIDATES ARE TALKING POLITICS TRUMP IS TALKING SOLUTIONS. HE IS THE MOST TALENTED CANDIDATE."""
0,0,0,0,-1,"Wow, a really nice lead in New Hampshire--- an increase since my last poll!URLHERE"
0,0,0,0,-1,"The failing MENTIONHERE news outlet, which I hear is losing lots of money, is really dishonest!"
0,0,0,0,-1,".MENTIONHERE, which is not read or respected by many, may be the most dishonest of the media outlets--- and that is saying something."
0,0,0,0,-1,Dishonest MENTIONHERE reporter Jonathan Martin refused to acknowledge massive crowd surge forward?_ URLHERE
0,0,0,0,-1,Bloomberg: Trump leads GOP fieldURLHERE
0,0,0,0,-1,"Despite the establishment and the media?? best efforts, the people are speaking loudly and clearly. Thank you to my amazing supporters!"
0,0,0,0,-1,New Bloomberg Poll: Trump Leads Big URLHERE
0,0,0,0,-1,So happy about my daughter MENTIONHERE?? announcement that she will be having a baby this spring. Congratulations!
0,0,0,0,-1,Will be on MENTIONHERE at 6:30 A.M.
0,0,0,0,-1,Will be on MENTIONHERE at 7:00 A.M.
0,0,0,0,-1,.MENTIONHERE owes me an apology for allowing clueless pundit MENTIONHERE to use such foul language on TV. Unheard of!
0,0,0,0,-1,Incompetent MENTIONHERE lost it tonight on MENTIONHERE. He should not be allowed on TV and the FCC should fine him!
0,0,0,0,-1,Wow! What a great night. Thank you to all of the viewers and congratulations to MENTIONHERE URLHERE MENTIONHERE
0,0,0,0,-1,.MENTIONHERE has been treating me very unfairly & I have therefore decided that I won't be doing any more Fox shows for the foreseeable future.
0,0,0,0,-1,"Yogi Berra was not only a great baseball player, he was a great guy. Yogi will be missed. URLHERE"
0,0,0,0,-1,"Headline reads"" Rubio passes Bush in Florida poll"" -- Unfair, because Trump destroys them both! Trump 31.5%, Rubio 19.2%, Bush 11.3%"
0,0,0,0,-1,".MENTIONHERE Congratulations on your great win--what a captain, what a champion!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE still cannot figure out this massive base of support for Trump is because he is anti- politician. #Trump2016"""
0,0,0,0,-1,I will be doing MENTIONHERE at 11:30 on CBS. Enjoy!pic.twitter.com/VDzpYct3Aq
0,0,0,0,-1,I will be the featured guest on the season opener of MENTIONHERE this Sunday. There certainly is plenty to talk about!
0,0,0,0,-1,"Just remember, the birther movement was started by Hillary Clinton in 2008. She was all in!"
0,0,0,0,-1,"I think MENTIONHERE should take another eleven day ""unscheduled"" vacation."
0,0,0,0,-1,Do you ever notice that lightweight MENTIONHERE constantly goes after me but when I hit back it is totally sexist. She is highly overrated!
0,0,0,0,-1,"Senator Marco ""amnesty"" Rubio, who has worst voting record in Senate, just hit me on national security-but I said don't go into Iraq. VISION"
0,0,0,0,-1,I will be on the MENTIONHERE tonight at 11:30pic.twitter.com/BnCG1XqvcW
0,0,0,0,-1,Yom Kippur blessings to all of my friends in Israel and around the world. #YomKippur
0,0,0,0,-1,"Morning Consult poll: ""Trump Leads""URLHERE"
0,0,0,0,-1,"2016 Republican Primary Morning Consult Poll was just released. TRUMP 32, CARSON 12, BUSH 11, FIORINA 6, RUBIO 5, CRUZ 5. Taken after debate"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE MENTIONHERE I steer away from Fox now. Never thought that would happen."""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE Have you listened to his plans for Vets when he takes office? They're Incredible!!"""
0,0,0,0,-1,"""MENTIONHERE: Trump is the only candidate telling the truth... the GOP is planning to stab Trump in the back... URLHERE"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE MENTIONHERE will you cry when Marco Amnesty loses nomination?"""
0,0,0,0,-1,"""MENTIONHERE: #TRUMp2016 would be the best for the country, jobs, trade and taxes - all others are status quo #MakeAmericaGreatAgain"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE MENTIONHERE is the only one who can get us out of this mess!"" True!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Fox has become a supporter of Liberals!They are Not supporting the GOP candidates-especially Trump! Quit watching"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE Hey Donald your not alone. I can't watch it at all. Used to be all i watched."
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE MENTIONHERE is fighting for middle class and veterans! Discussing trade deals."""
0,0,0,0,-1,"""MENTIONHERE: Do what most of us are doing! Turn off MENTIONHERE! There is a major boycott going on with them, anyway. Problem solved!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE I can only watch Hannity. I think he is the only one in your corner"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE WE LOVE YOU DONALD TRUMP BECAUSE WE KNOW YOU ARE THE ONLY ONE TO #MakeAmericaGreatAgain"" Thanks."
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE I have been since you started running & I noticed Meghan Kelly's attacks. Stopped watching. Only Hannity 4 sure."" Yes!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE MENTIONHERE MENTIONHERE MENTIONHERE MENTIONHERE Karl Rove is a JOKE OWNED BY the BUSH family"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE and millions will agree with you! Most of us on twitter now view OAN network"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE They attack you more then CNN or MSNBC combined. Just a bunch of old Bush appointee Rhinos."""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Im not sure why u r giving them this much importance, they had wanted to take u down in debate and they failed!!"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE What happened to The Pledge? Walker quits and slams Trump. Losers proving Pledge was sham."""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE MENTIONHERE MENTIONHERE MENTIONHERE that's ok! The more they talk the better POTUS Trump looks!"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE you must be relentless and maintain energy, and respond as you have been. It's a marathon."" True."
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Thank you for maintaining your integrity during this disgusting lynching of MENTIONHERE"" Thanks Mark!"
0,0,0,0,-1,.MENTIONHERE is truly one of the dumbest of the talking heads - he doesn't have a clue!
0,0,0,0,-1,I am having a really hard time watching MENTIONHERE.
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE will get out disaffected Repub base voters as well as Democrats looking for a real choice on immigration."
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Do you dream about MENTIONHERE? He's in your head. Let it go."" She is the worst - all anti-Trump! Terrible show."
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE MENTIONHERE The way you have treated MENTIONHERE is totally unacceptable...CNN has been fair"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Can't even think what the race would be without you in it."""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE love you trump"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE this is bull fox. O'Reilly, I expect better from you. What is going on? Fair and balanced my ass"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE You dominate not because of them-but despite them;They need you more than you need them"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE Couldn't agree more!"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE they're not Trump haters. They're spoon fed morons."""
0,0,0,0,-1,".MENTIONHERE, why don't you have some knowledgeable talking heads on your show for a change instead of the same old Trump haters. Boring!"
0,0,0,0,-1,.MENTIONHERE was very negative to me in refusing to to post the great polls that came out today including NBC. MENTIONHERE not good for me!
